,3SsnPorch,BedroomAbvGr,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,EnclosedPorch,Fence,FullBath,Functional,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,PavedDrive,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,Zoning_Rating,Neighborhood_Rating,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_RRNn,Cond_RRAn,Cond_PosN,Cond_PosA,Cond_RRNe,Cond_RRAe,BH_2FmCon,BH_Duplx,BH_TwnhsI,BH_TwnhsE,BH_1.5Fin,BH_1Story,BH_2.5Unf,BH_2Story,BH_SFoyer,Overall_Score,Building_Age,Remod_Age,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStcc,Ext_MetalSd,Ext_Other,Ext_Plywood,Ext_Stone,Ext_Stcco,Ext_VinylSd,Ext_Wd Sdng,Ext_WdShing,MasVnr_Rating,Exter_Rating,Bsmt_Rating,BsmtFin_Rating,Fireplace_Rating,Garage_Rating,Pool_Rating,1,2,3,4,5,6,7,8,9,10,11,12,2006,2007,2008,2009,2010,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,SaleType_COD,SaleType_Con,SaleType_Deed,SaleType_New,SaleType_Oth,Street_Grvl,Street_Pave
294,0,3,1.0,0.0,131.0,1,0,0,1,10,1644,0,5,1,9600,0,0,0,2,0,7,1416.0,110,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,56,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,476,25,25,12850.0,14,104.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
295,0,3,1.0,0.0,184.0,1,0,10,1,10,1003,0,5,1,7937,0,0,0,2,0,6,1003.0,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,22,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,8190.0,0,73.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
296,0,4,0.0,0.0,490.0,1,0,7,1,10,1558,1,5,1,13710,0,0,0,2,0,6,910.0,289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,2100.0,0,35.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
297,0,3,0.0,0.0,326.0,1,0,0,2,10,1950,1,10,1,7399,0,0,10,2,198,7,975.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,35,35,3245.0,5,100.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
298,0,3,0.0,1.0,143.0,1,0,0,1,10,1743,2,7,1,11700,0,0,0,2,0,7,702.0,224,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,39,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,365,35,25,3913.0,7,67.375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
299,0,3,0.0,1.0,1092.0,1,0,10,1,10,1152,0,10,1,14000,0,0,36,2,0,6,1092.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,59,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,25,0.0,7,37.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
300,0,2,1.0,0.0,324.0,1,0,0,1,10,1336,0,5,1,15750,0,0,0,2,0,5,1165.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25,53,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,25,25,4205.0,14,46.875,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
301,0,4,0.0,0.0,747.0,1,0,0,2,10,2452,1,10,1,16226,0,0,50,2,0,9,1028.0,208,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,2810.0,5,170.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
302,0,3,0.0,0.0,1541.0,1,0,0,2,10,1541,0,10,1,13704,0,0,81,2,0,6,1541.0,468,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,35,35,0.0,5,147.525,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
303,0,3,1.0,0.0,0.0,1,0,5,1,10,894,0,5,1,9800,0,0,0,2,0,5,894.0,256,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,25,6258.0,0,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
304,0,3,0.0,0.0,1470.0,1,0,0,3,10,3493,0,10,1,18386,0,0,0,2,0,10,1470.0,302,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,128,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,10,108.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
305,0,3,1.0,0.0,536.0,1,0,0,2,10,2000,0,10,1,10386,0,0,0,2,0,8,2000.0,168,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,492,35,35,14640.0,0,222.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
306,0,4,1.0,0.0,0.0,1,224,0,2,10,2243,1,7,1,13474,0,0,44,2,0,8,700.0,127,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,17,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,246,35,35,4900.0,5,130.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
307,0,3,0.0,0.0,319.0,1,0,7,1,10,1406,0,5,1,7920,0,0,144,0,0,6,319.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,88,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,25,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
308,0,1,0.0,0.0,599.0,1,0,0,1,10,861,0,10,1,12342,0,0,0,2,0,4,861.0,158,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,69,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,25,1310.0,0,67.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
309,0,3,1.0,0.0,622.0,1,0,0,2,10,1944,0,10,1,12378,0,0,175,2,0,8,1896.0,208,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,85,12740.0,30,177.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
310,0,3,0.0,0.0,179.0,1,0,0,2,10,1501,1,7,1,7685,0,0,63,2,0,6,697.0,190,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,13,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,112,25,35,3626.0,5,105.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
311,0,2,1.0,0.0,292.0,1,0,0,1,10,972,0,10,1,8000,0,0,0,2,0,5,972.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,61,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,4760.0,7,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
312,0,3,1.0,0.0,286.0,1,0,7,1,10,1118,0,5,1,7800,0,0,0,2,271,5,793.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35,67,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,35,3549.0,7,51.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
313,0,3,2.0,0.0,80.0,1,0,0,2,10,2036,0,5,1,215245,0,0,0,2,0,8,2136.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,44,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,70,14392.0,14,89.775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
314,0,3,0.0,1.0,712.0,1,234,0,1,10,1641,1,10,1,9600,0,0,0,2,0,6,728.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,35,48.0,7,40.95,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
315,0,3,1.0,0.0,291.0,1,0,0,2,10,1432,1,10,1,7795,0,0,51,2,0,6,716.0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,4250.0,7,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
316,0,4,1.0,0.0,153.0,1,0,10,2,10,2353,1,5,1,13005,0,0,195,2,0,10,845.0,288,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,29,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,278,35,35,6920.0,5,84.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
317,0,3,0.0,0.0,1088.0,1,0,0,2,10,1959,1,10,1,9000,0,0,46,2,0,8,1088.0,208,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,7,179.375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
318,0,4,1.0,0.0,360.0,1,144,0,2,10,2646,1,10,1,9900,0,0,60,2,0,9,1347.0,340,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,16,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256,35,70,9870.0,5,114.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
319,0,3,1.0,0.0,336.0,1,0,0,2,10,1472,0,5,1,14115,0,0,48,2,0,6,1372.0,233,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225,25,35,10360.0,10,73.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
320,0,4,0.0,0.0,1249.0,1,0,0,3,10,2596,1,10,1,16259,0,0,154,2,0,9,1249.0,240,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,740,25,70,0.0,0,147.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
321,0,4,1.0,0.0,166.0,1,0,0,2,10,2468,1,10,1,12099,0,0,154,2,0,10,1136.0,184,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,388,35,50,9700.0,7,218.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
322,0,4,1.0,0.0,0.0,1,0,7,2,10,2730,1,10,1,10380,0,0,96,2,0,8,1502.0,201,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,21,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,172,35,60,10402.0,5,144.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
323,0,3,1.0,0.0,906.0,1,0,0,1,10,1163,0,10,1,5820,0,0,98,2,0,6,1162.0,142,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,1792.0,0,16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
324,0,5,0.0,0.0,710.0,1,0,0,2,10,2978,1,10,1,11275,0,0,0,2,0,11,710.0,240,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,49,35,0.0,7,141.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
325,0,2,0.0,0.0,604.0,0,244,0,1,10,803,0,2,1,5000,0,0,0,2,0,5,720.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,66,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,580.0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
326,0,1,2.0,0.0,100.0,1,0,0,1,10,1719,1,10,1,10846,0,0,30,2,0,6,1719.0,122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,70,16190.0,14,118.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
327,0,3,0.0,0.0,818.0,1,0,0,1,10,1383,1,5,1,11600,0,0,45,2,0,7,1383.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,25,25,3955.0,0,51.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
328,0,5,0.0,0.0,844.0,0,268,0,2,10,2134,0,7,1,11888,0,0,60,2,0,10,844.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,36,93,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,25,0.0,0,55.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
329,0,3,0.0,0.0,596.0,0,137,5,1,10,1192,0,5,1,6402,0,0,0,0,0,6,596.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,25,0.0,0,8.505,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
330,0,6,0.0,1.0,1424.0,1,0,0,2,10,1728,0,5,2,10624,0,0,0,2,0,10,1728.0,155,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20,43,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,25,25,2248.0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
331,0,3,1.0,0.0,210.0,1,0,0,1,10,1056,0,3,1,8176,0,0,0,2,0,6,1056.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,5922.0,0,53.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
332,0,3,1.0,0.0,1603.0,1,0,0,2,10,1629,0,10,1,10655,0,0,0,2,0,7,3206.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,296,35,35,11240.0,7,154.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
333,0,2,1.0,0.0,638.0,1,0,0,2,10,1358,0,10,1,8198,0,0,30,2,0,6,1358.0,192,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,292,35,35,7200.0,7,84.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
334,0,3,1.0,0.0,115.0,1,0,0,2,10,1638,1,7,1,9042,0,0,38,2,0,7,943.0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,70,8280.0,10,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
335,0,3,2.0,0.0,103.0,1,0,0,2,10,1786,0,10,1,164660,0,700,0,2,0,7,1499.0,670,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30,43,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,60,9478.0,14,132.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
336,0,3,1.0,0.0,673.0,1,0,0,2,10,1922,0,10,1,14157,0,0,51,2,0,8,1922.0,178,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,400,35,85,12490.0,7,169.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
337,0,3,1.0,0.0,726.0,1,0,0,2,10,1536,0,10,1,9135,0,0,74,2,0,7,1536.0,192,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,35,35,8100.0,0,93.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
338,0,3,1.0,0.0,995.0,1,0,0,2,10,1621,0,10,1,14145,0,400,45,2,0,8,1208.0,108,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,35,1491.0,0,77.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
