,3SsnPorch,BedroomAbvGr,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,EnclosedPorch,Fence,FullBath,Functional,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,PavedDrive,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,Zoning_Rating,Neighborhood_Rating,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_RRNn,Cond_RRAn,Cond_PosN,Cond_PosA,Cond_RRNe,Cond_RRAe,BH_2FmCon,BH_Duplx,BH_TwnhsI,BH_TwnhsE,BH_1.5Fin,BH_1Story,BH_2.5Unf,BH_2Story,BH_SFoyer,Overall_Score,Building_Age,Remod_Age,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStcc,Ext_MetalSd,Ext_Other,Ext_Plywood,Ext_Stone,Ext_Stcco,Ext_VinylSd,Ext_Wd Sdng,Ext_WdShing,MasVnr_Rating,Exter_Rating,Bsmt_Rating,BsmtFin_Rating,Fireplace_Rating,Garage_Rating,Pool_Rating,1,2,3,4,5,6,7,8,9,10,11,12,2006,2007,2008,2009,2010,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,SaleType_COD,SaleType_Con,SaleType_Deed,SaleType_New,SaleType_Oth,Street_Grvl,Street_Pave
1781,0,2,0.0,0.0,792.0,1,0,0,1,10,792,0,7,1,5470,0,0,90,2,0,4,792.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,51,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,0,27.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1782,0,4,0.0,1.0,676.0,1,128,0,2,10,1352,0,10,1,10800,0,0,0,2,0,7,676.0,187,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,0.0,0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1783,0,2,0.0,0.0,405.0,1,168,0,1,10,1039,0,7,1,8146,0,0,0,0,111,6,405.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,109,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,15,0.0,0,35.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1784,0,3,0.0,0.0,1054.0,1,0,5,1,10,1078,0,10,1,10230,0,0,0,0,112,6,1054.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,84,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1785,0,3,0.0,0.0,1313.0,1,432,0,2,7,2377,0,5,1,10410,1064,0,0,2,0,8,1313.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,94,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,5,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1786,0,4,0.0,0.0,560.0,1,112,0,2,10,1690,0,10,1,7200,0,0,0,2,0,5,560.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,25,0.0,0,78.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1787,0,2,1.0,0.0,416.0,0,0,0,1,10,599,0,7,1,5400,0,0,81,0,0,4,416.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,69,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1788,0,2,0.0,0.0,720.0,0,0,0,1,10,846,0,5,1,10800,0,0,0,0,0,4,720.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,89,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,0.0,0,144.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1789,0,1,0.0,0.0,630.0,1,0,0,1,10,725,1,5,1,10800,0,0,30,2,0,4,630.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,119,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,25,0.0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1790,0,6,0.0,0.0,1248.0,1,0,0,2,10,2544,2,5,2,9671,0,0,0,2,0,12,1248.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,40,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,960,25,25,0.0,0,158.725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1791,0,3,0.0,0.0,996.0,1,0,5,1,10,1380,1,3,1,10143,0,0,0,2,216,6,1380.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,46,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,295,25,25,2688.0,0,45.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1792,0,3,1.0,0.0,108.0,1,156,7,1,7,1040,0,7,1,11500,0,0,0,2,0,6,1040.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,42,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,4780.0,2,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1793,0,2,1.0,0.0,206.0,1,42,0,1,10,951,0,7,1,8010,0,450,0,2,0,6,951.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,25,7450.0,0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1794,0,3,0.0,0.0,559.0,1,0,0,1,10,1105,0,7,1,10454,0,0,0,2,0,5,1105.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,52,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286,25,25,3822.0,0,38.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1795,0,2,0.0,0.0,160.0,1,64,0,1,10,1142,0,3,1,9000,0,0,28,2,0,5,160.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,25,70,0.0,7,67.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1796,0,3,0.0,0.0,174.0,0,0,0,1,10,1133,0,7,1,8064,0,0,0,2,231,5,795.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,4347.0,0,112.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1797,0,3,0.0,0.0,1041.0,1,0,5,1,10,1041,0,7,1,7350,0,0,0,2,0,6,1041.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,51,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0,51.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1798,0,2,1.0,0.0,0.0,1,0,0,1,10,732,0,5,1,7200,0,0,68,2,0,4,732.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,57,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,35,4920.0,0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1799,0,3,1.0,0.0,0.0,1,0,5,1,10,1183,0,5,1,8000,0,0,0,2,0,6,528.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25,35,4995.0,0,50.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1800,0,4,0.0,0.0,832.0,1,0,0,2,10,1461,0,5,1,10800,0,0,204,2,0,6,832.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,60,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1801,0,3,0.0,0.0,744.0,1,0,0,1,10,1495,0,5,1,8064,431,0,36,2,0,6,864.0,180,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,61,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,360.0,0,72.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1802,0,4,0.0,0.0,780.0,1,0,0,1,10,1806,1,5,1,7570,0,0,55,2,0,8,780.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,45,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,420,25,25,0.0,0,60.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1803,0,2,1.0,0.0,0.0,1,0,0,1,10,941,0,7,1,8604,0,0,40,2,0,4,941.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35,31,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124,35,35,9410.0,0,70.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1804,0,3,1.0,0.0,219.0,1,0,0,1,10,1045,0,5,1,7936,0,0,0,2,0,6,1045.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,46,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,4130.0,3,46.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1805,0,3,0.0,0.0,901.0,1,40,0,1,10,1378,0,7,1,4080,0,0,0,1,0,6,901.0,54,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,0.0,0,7.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1806,0,4,1.0,0.0,339.0,0,169,0,2,10,1944,0,7,2,10307,0,0,28,0,0,12,972.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30,99,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,1899.0,0,24.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1807,0,3,0.0,0.0,240.0,1,0,7,1,10,1306,1,5,1,15660,0,0,0,0,0,6,240.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,0.0,0,35.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1808,0,3,0.0,0.0,504.0,1,176,0,2,10,1464,0,10,1,9900,0,0,0,0,0,7,504.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,25,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1809,0,3,0.0,0.0,269.0,1,0,7,1,10,1558,1,5,1,6406,0,0,36,2,182,7,690.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,70,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,25,2947.0,7,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1810,0,4,0.0,0.0,600.0,0,148,0,2,10,1701,0,7,2,7627,0,0,0,0,0,8,600.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,89,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1811,0,3,0.0,0.0,801.0,0,244,0,1,10,1447,0,7,1,10134,0,0,0,0,0,6,801.0,80,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,99,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,15,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1812,0,3,0.0,0.0,384.0,1,0,7,1,10,1328,1,5,1,6000,0,0,12,2,0,6,768.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,59,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,25,1920.0,0,38.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1813,0,2,0.0,0.0,861.0,1,128,0,1,10,861,0,5,1,7404,0,0,0,0,0,5,861.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,89,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,15,0.0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1814,0,1,0.0,0.0,0.0,0,25,0,1,10,612,0,3,1,5925,0,0,0,0,0,4,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,69,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0.0,0,23.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1815,0,2,0.0,0.0,624.0,1,81,5,1,10,792,0,5,1,8520,0,0,0,2,0,5,624.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,86,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,15,0.0,0,35.875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1816,0,3,0.0,0.0,677.0,1,160,0,2,10,1510,0,5,1,9600,0,0,0,0,0,7,677.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,99,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,15,0.0,0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1817,0,3,0.0,0.0,917.0,1,0,0,2,10,2007,0,7,1,8400,0,0,235,2,0,8,917.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,109,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25,21,0.0,0,44.625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1818,0,3,1.0,0.0,624.0,1,0,0,1,10,1288,0,10,1,3600,0,0,103,0,0,5,624.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,92,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,25,0.0,7,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1819,0,2,0.0,0.0,624.0,1,0,0,1,10,816,0,10,1,3300,0,0,33,0,0,5,624.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,99,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,25,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1820,0,3,0.0,0.0,972.0,1,176,0,1,10,1480,0,10,1,5400,436,0,0,2,0,6,972.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,89,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,25,0.0,0,15.525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1821,0,4,0.0,0.0,741.0,1,238,7,1,10,1521,0,10,1,9720,0,0,0,2,0,8,741.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,99,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1822,0,2,0.0,0.0,245.0,0,94,0,1,10,797,0,5,1,9392,0,0,36,0,0,5,245.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,109,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1823,0,3,0.0,0.0,1022.0,0,0,5,1,10,1432,0,5,1,6615,0,0,61,2,0,6,1022.0,266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,86,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,25,0.0,7,16.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1824,0,3,0.0,0.0,297.0,1,0,0,2,10,1654,0,10,1,4960,0,0,60,0,0,7,297.0,244,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,79,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,25,0.0,7,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1825,0,3,0.0,0.0,248.0,1,98,0,1,10,1142,0,7,1,6000,0,0,0,2,0,6,468.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,85,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,444,25,25,1540.0,0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
